SMILES,score,lambda_nm,qed,sa,scscore,rascore,clean,step,pass_baseline,pass_sa,pass_scscore,pass_synth
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3ccc(C=Cc4ccc(N=Nc5ccc(C=Nc6ccccc6)cc5)cc4)cc3)cc2)cc1,0.88621,476.0345,0.0458,2.9766,2.3404188388353937,,True,49,True,True,True,True
c1ccc(N=Nc2ccc(N=Nc3ccc4ccc5ccccc5c4c3)cc2)cc1,0.9421175,462.7872,0.2187,2.2883,2.5253601231042486,,True,49,True,True,True,True
c1ccc(N=Nc2ccc3nnc4nc5ccccc5nc4c3c2)cc1,0.9418656,468.7701,0.2539,2.5812,3.631415705250588,,True,49,True,True,False,False
Nc1nc(N2CCOCC2)sc1C(=O)C=Cc1ccc(N=Nc2ccccc2)s1,0.9457065,472.067,0.3431,3.0775,3.971314365194936,,True,49,True,True,False,False
CC[N+](=Cc1ccccc1N=Nc1ccc(N=Nc2ccccc2)cc1)c1ccc([N+](=O)[O-])cc1,0.9019342,476.6076,0.0865,3.1201,2.3456524442809443,,True,49,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(-c3sc(-c4ccccc4)nc3C=Cc3ccc([N+](=O)[O-])s3)cc2)cc1,0.9183254,453.1012,0.1105,3.0045,3.9698031216790266,,True,49,True,True,False,False
O=[N+]([O-])c1cccc(C=Cc2ccc(N=Nc3ccccc3)cc2)c1N=Nc1ccc(N=Nc2ccccc2)cc1,0.9120583,462.0884,0.0804,2.965,2.732934542636741,,True,49,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc3ccc([N+](=O)[O-])cc3c2N=Nc2ccccc2)cc1,0.9219825,477.4064,0.1791,2.7561,2.892135427841283,,True,49,True,True,True,True
Clc1ccc(C=Cc2ccc(N=Nc3ccc(N=Nc4ccccc4)cc3)cc2)cc1,0.9420368,456.8714,0.2193,2.2894,2.011359097794842,,True,49,True,True,True,True
N=C1C=CC(=Nc2cc([N+](=O)[O-])ccc2N=Nc2ccccc2)C=C1,0.9458097,472.9271,0.3585,3.1451,2.742713168300668,,True,49,True,True,True,True
N#Cc1cc(C#N)cc(-c2ccc(-c3cccc(N=Nc4ccc(N=Nc5ccccc5)cc4)c3)cc2)c1,0.9374977,469.204,0.2223,2.6605,3.2041939604755774,,True,49,True,True,False,False
c1ccc(N=Nc2ccc(-c3ccc4nc(-c5ccc(N=Nc6nc7ccccc7s6)cc5)sc4c3)cc2)cc1,0.9332583,451.2276,0.1924,2.7951,3.849387323459629,,True,49,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3ccc4ccc5ccccc5c4c3)cc2)cc1,0.9112554,477.6904,0.1204,2.5793,2.4775490670168123,,True,49,True,True,True,True
CC(=Nc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)c2ccccc12)c1ccc(N=Nc2ccccc2)cc1,0.9050659,477.1645,0.0964,2.8391,2.663273499949807,,True,49,True,True,True,True
c1ccc(N=Nc2ccc(N=Nc3ccc(-c4nc5ccncc5o4)cc3)cc2)cc1,0.9449727,467.8183,0.2808,2.6893,3.627222922041057,,True,50,True,True,False,False
c1ccc(N=Nc2ccc(N=Nc3ccccc3N=Nc3cccc(N=Nc4ccccc4)c3)cc2)cc1,0.9372184,462.9299,0.1916,2.5816,2.30855670722444,,True,50,True,True,True,True
c1ccc(N=Nc2ccc(N=Nc3ccccc3N=Nc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,0.9229607,475.6123,0.1628,2.4802,2.2183013590575795,,True,50,True,True,True,True
ClCN=Cc1ccc(N=Nc2ccc(N=Nc3ccccc3)cc2)cc1,0.9328466,469.3847,0.1938,2.839,1.853504577410284,,True,50,True,True,True,True
OC1=C(N=Nc2ccc3ccccc3c2)C(=Nc2ccccc2)c2ccccc21,0.9536831,468.5966,0.3856,2.6315,3.0493438190132527,,True,50,True,True,False,False
O=C(C=Cc1ccc(N=Nc2ccccc2)cc1)Nc1cc(N=Nc2ccccc2)ccc1N=Nc1ccccc1,0.9290887,457.7271,0.1471,2.8519,2.871205384944205,,True,50,True,True,True,True
c1ccc(N=Nc2ccc3c(c2)-c2cccc4cccc(c24)N=N3)cc1,0.9500032,460.5952,0.2976,2.7361,3.0631798945463102,,True,50,True,True,False,False
C(=Cc1nc(N=Nc2ccccc2NCc2ccccc2)nc(-c2ccccc2)n1)c1ccc(N=Nc2ccccc2)cc1,0.9148847,479.6952,0.165,2.9964,3.707642675103924,,True,50,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(-c3ccc(N=Nc4ccc([N+](=O)[O-])cc4)c(N=Nc4ccccc4)c3[N+](=O)[O-])cc2F)cc1,0.9106697,454.8485,0.0843,3.3302,3.3884042422816343,,True,50,True,True,False,False
O=C1C2C(c3ccc(F)cc3)NC(c3ccc([N+](=O)[O-])cc3)C2C(=O)N1c1ccc(N=Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,0.9127166,453.8445,0.1029,4.1163,3.631024145600097,,True,50,True,False,False,False
CN1C(=Cc2ccc(N=Nc3ccccc3)cc2)c2cc3ccccc3cc2C1c1ccc(N=Nc2ccccc2)cc1,0.9271503,472.514,0.1886,3.4231,3.676776911802904,,True,50,True,True,False,False
C(=Cc1cccc(N=Nc2ccccc2-c2ccc(N=Nc3ccccc3)s2)c1)c1ccc(N=Nc2ccccc2)cc1,0.9230137,461.3885,0.1216,3.1558,3.878962135490029,,True,50,True,True,False,False
Nc1ccc2nc3cc(N=Nc4ccccc4)ccc3c(-c3ccc(N=Nc4ccc([N+](=O)[O-])cc4)cc3)c2c1,0.9095989,454.5375,0.0765,2.8523,3.882371460374492,,True,50,True,True,False,False
C(=Cc1cc(N=Nc2ccccc2)cc(N=Nc2ccc(N=Nc3ccccc3)cc2)c1)c1ccccc1,0.9277291,451.3644,0.1525,2.5662,2.1495139240224788,,True,50,True,True,True,True
